100001178692858,Phan Hải,male,100001178692858_415967081785911,lap e bị dơ luôn phím cách r nè
100001178692858,Phan Hải,male,100001178692858_415386205177332,TRÍ TUỆ PTIT
100001178692858,Phan Hải,male,100001178692858_268748396575994,Chúc mừng sinh nhật 15 năm PTIT :)
100001178692858,Phan Hải,male,100001178692858_412426782139941,chưa xong à mi ^^
100001178692858,Phan Hải,male,100001178692858_411620592220560,Phamlinh Cry hẹn gặp anh ấy trên HN đi =))
100001178692858,Phan Hải,male,100001178692858_410946472287972,hello giáo sư!!!
100001178692858,Phan Hải,male,100001178692858_409234572459162,Srcptit
100001178692858,Phan Hải,male,100001178692858_409153145807592,Hép pi bớt đây tu riu! Chúc a sinh nhật vui vẻ và gặt hái đc nhiều thành công ạ! This is birth-cake that I made for u
100001178692858,Phan Hải,male,100001178692858_403952362987383,Cảm ơn các bạn rất nhiều chúc các bạn tuần mới nhiều điều may mắn :)
100001178692858,Phan Hải,male,100001178692858_397609230288363,Có bạn trẻ nào đang ở Hà Nội có khả năng photoshop tốt ko nhỉ :)
100001178692858,Phan Hải,male,100001178692858_390719357644017,hôm trước bảo t chọn Ý để TBN thắng vì t chọn đội nào là đội đấy thua ai ngờ đúng thật :))
100001178692858,Phan Hải,male,100001178692858_372228416159778,Suốt ngày chỉ biết nghe nhạc Vàng vs Quang Lê ôn thi thế nào đây ước gì các môn học nó cũng mượt mà tình cảm trữ tình như những bản nhạc này thì cỏ phải hay không :((
100001178692858,Phan Hải,male,100001178692858_368386783210608,Có 1 điều khá lạ là con gái PTIT mặc áo dài đẹp thật cơ mà toàn mặc vào buổi chụp hình cuối năm hoặc bảo vệ tốt nghiệp Tiếc thật d09 rút kinh nghiệp mặc áo dài đều đều đến lớp nhé đừng để cuối năm mới mặc :(
100001178692858,Phan Hải,male,100001178692858_363859290330024,Nhìn mấy anh chị D08 rộn ràng chia tay giảng đường Sơ mi + Áo dài + phượng đỏ + bằng lăng tím + Nắng vàng + Ve rên tất cả làm nên 1 không khí sầu não Năm sau mình cũng thế này sao :(
100001178692858,Phan Hải,male,100001178692858_358822800833673,Tuần sau là 1 tuần đại chiến :( t3 nộp project KTĐH t4 là CNPM t5 là LTTT ko biết trụ nổi ko đây :( Code code code unlimit!
100001178692858,Phan Hải,male,100001178692858_351326344916652,Cảm ơn các bạn trẻ đặc biệt là các bạn d09cn4 đã đến cố vũ nhiệt tình Chúc các bạn làm tốt bài tập lớn các môn :x
100001178692858,Phan Hải,male,100001178692858_342249865824300,Mọi người like giúp mình nhe rất cám ơn Chị mình đó hjhj
100001178692858,Phan Hải,male,100001178692858_341089519273668,Hiện tại điện thoại mình đang đi bảo hành nên thời gian này các bản trẻ nếu có liên lạc thì nhắn tin vào yahoo hoặc gmail nhé Thanks các bạn :)
100001178692858,Phan Hải,male,100001178692858_339925982723355,Con gái D09CN4 lớp mình thật hoành tráng:x :)
100001178692858,Phan Hải,male,100001178692858_337262346323052,Bát Tràng 29/3/2012
100001178692858,Phan Hải,male,100001178692858_164336453687852,Tọa đàm "Học tập và nghiên cứu khoa học tại sao không?" Thời gian 18h thứ 3 ngày 20/03/2012 Địa điểm hội trường số 1 HV Công nghệ Bưu chính Viễn thông
100001178692858,Phan Hải,male,100001178692858_303401449709142,bạn của anh tuấn anh hả anh
100001178692858,Phan Hải,male,100001178692858_302888919760395,giu anh moi len face nan luon anh vu acm nay chac sau thi anh boi bo cho e nghi lai ui da di thi di toi cung :d
100001178692858,Phan Hải,male,100001178692858_270975952951692,thầy ơi ok òi bõ công thầy đầu tư nhưng mà con xin lỗi làm thầy mất mặt với Trung Hoàng hik
100001178692858,Phan Hải,male,100001178692858_270540149661939,Cả ngày luyện code cơ chừng chỉ làm đc 4 ý :( trong 50p Chúc các bạn trẻ thượng lộ bình an
100001178692858,Phan Hải,male,100001178692858_268834946499126,ơ ai đây nhỉ
