100003962475092,Lan Trang,female,100003962475092_311193069022773,nghẹn ngào
100003962475092,Lan Trang,female,100003962475092_310811255727621,Dạo phố đêm ^_^
100003962475092,Lan Trang,female,100003962475092_307932932682120,Trời đang trở lạnh rùi
100003962475092,Lan Trang,female,100003962475092_304808046327942,Chuc moi nguoi trung thu vui ve nha
100003962475092,Lan Trang,female,100003962475092_301105160031564,Cháu yêu
100003962475092,Lan Trang,female,100003962475092_299780050164075,Dạo này đi xe của bộ nhiều mỏi hết cả chân rùi
100003962475092,Lan Trang,female,100003962475092_295352727273474,công chúa nhà mình đã trào đời ^^
100003962475092,Lan Trang,female,100003962475092_292691540872926,Chúc cho bố mẹ luôn được mạnh khỏe và bình an
100003962475092,Lan Trang,female,100003962475092_289069017901845,Met qua ma hox ngu duoc
100003962475092,Lan Trang,female,100003962475092_287324418076305,Lần đầu tiên m có cảm giác bực bội đau lòng mà m k khóc lên được
100003962475092,Lan Trang,female,100003962475092_284734551668625,Doi va met
100003962475092,Lan Trang,female,100003962475092_284008245074589,Om that rui
100003962475092,Lan Trang,female,100003962475092_282818225193591,Mot ngay uot het vi mua ^^
100003962475092,Lan Trang,female,100003962475092_274161582725922,Ngày đầu tiên đi thực tập mệt thật là mệt hjhj
100003962475092,Lan Trang,female,100003962475092_270165456458868,chuẩn bị về nhà thôi hjhj chúc mọi người về nghỉ hè thật vui vẻ
100003962475092,Lan Trang,female,100003962475092_265633446912069,Bt ma k paj lam len kfu vay thuj lam vao con thay thjch ma o nha ngu moj thay met
100003962475092,Lan Trang,female,100003962475092_265511893590891,dinh noi mot dieu gi nhung lai khong the noi va khong biet noi the nao va bat dau tu dau
100003962475092,Lan Trang,female,100003962475092_265309776944436,không hiểu??????????
100003962475092,Lan Trang,female,100003962475092_257954411013306,Ngày mùa thật là vất vả hjhj
100003962475092,Lan Trang,female,100003962475092_289698994503060,hihi của mình đây @@ cố gắng ôn thi tốt nha cậu mình cùng nhau cố gắng nhé
100003962475092,Lan Trang,female,100003962475092_250734018402012,nóng quá ta
100003962475092,Lan Trang,female,100003962475092_249619061846841,Mình sao thế nhỉ chẳng hiểu nữa
100003962475092,Lan Trang,female,100003962475092_249093248566089,buồn
100003962475092,Lan Trang,female,100003962475092_248856121923135,Mới từ Nghệ An trở về tuy có hơi mệt nhưng tinh thần thoải mái hơn nhiều hjhj
100003962475092,Lan Trang,female,100003962475092_248184685323612,Chuẩn bị hành lý đi Nghệ An thôi nào Hãy ngủ sớm để có tinh thần tốt nhất nhé hjhj
100003962475092,Lan Trang,female,100003962475092_237991416342939,ve an hoi ma met chu
100003962475092,Lan Trang,female,100003962475092_235153529960061,huhu van chua xong bai
100003962475092,Lan Trang,female,100003962475092_234981153310632,Hum nay phai thuc dem rui hix vi chua lam xong tieu luan Met qua ta
100003962475092,Lan Trang,female,100003962475092_227919477350133,ôi mệt quá
